ЗНП,Вагон №,Накладная №
24,60681004,ЭЛ835217
24,60681004,ЭЛ847327
530,60681038,ЭЛ662622
530,60681038,ЭЛ671070
530,60681038,ЭЛ676794
530,60681038,ЭЛ882102
58,60681038,ЭЛ891974
58,60681038,ЭЛ916029
,60681038,ЭЛ924140
,60681244,ЭЛ466278
,60681244,ЭЛ474402
,60681244,ЭЛ483576
,60681244,ЭЛ494540
,60681244,ЭЛ521141
,60681244,ЭЛ542319
,60681244,27027726
,60681244,ЭЛ831311
9,60681244,20284093
9,60681244,35286432
5,60681285,ЭЛ840215
5,60681285,ЭЛ848283
24,60681285,ЭЛ855182
24,60681285,ЭЛ879809
,60681285,ЭЛ904291
,60681285,ЭЛ927903
41,60681285,ЭЛ955257
465,60681434,ЭЛ611464
465,60681434,ЭЛ617947
488,60681434,20142327
488,60681434,00428771
,60681434,ЭЛ681272
,60681434,ЭЛ876491
58,60681434,ЭЛ915991
58,60681434,ЭЛ931163
,60681442,ЭЛ566437
,60681442,ЭЛ576318
466,60681442,ЭЛ609577
466,60681442,ЭЛ648844
534,60681442,ЭЛ656344
534,60681442,ЭЛ713556
439,60681640,20045770
439,60681640,00655393
551,60681715,10269871
551,60681715,37206004
,60681715,27121842
,60681715,ЭЛ887241
58,60681715,ЭЛ907877
29,60681772,10287643
29,60681772,37359821
463,60681780,ЭЛ622563
463,60681780,ЭЛ647048
551,60681855,10267961
551,60681855,37182840
,60681855,27123078
,60681855,27028797
,60681855,35241688
50,60681855,ЭЛ890005
50,60681855,ЭЛ895628
519,60681913,20205671
519,60681913,nan
,60681913,10011492
50,60682085,ЭЛ890005
50,60682085,ЭЛ895591
433,60682135,Ж0439960
433,60682135,34739231
,60682135,nan
465,60682135,ЭЛ621243
465,60682135,ЭЛ630188
,60682135,ЭЛ638551
,60682135,ЭЛ650162
544,60682283,ЭЛ659607
544,60682283,ЭЛ672903
,60682283,ЭЛ682039
58,60682317,ЭЛ921232
58,60682317,ЭЛ943154
526,60682325,ЭЛ656981
526,60682325,ЭЛ679204
519,60682663,20202787
519,60682663,10007676
519,60682663,ЭЛ758314
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,20246843
11,60682663,nan
11,60682663,ЭЛ848166
519,60682671,20223687
519,60682671,10011757
530,60682838,ЭЛ659735
530,60682838,ЭЛ666363
544,60682838,ЭЛ675940
544,60682838,ЭЛ677385
544,60682838,ЭЛ684102
544,60682838,ЭЛ687629
544,60682838,ЭЛ696764
544,60682838,ЭЛ706636
,60682879,ЭЛ478368
,60682879,ЭЛ487647
,60682903,ЭЛ407954
,60682903,ЭЛ444998
519,60682952,20202769
519,60682952,10007676
519,60682952,ЭЛ758314
440,60683265,20028530
440,60683265,00621521
519,60683372,20223687
519,60683372,10011913
519,60683406,20223865
519,60683406,10011913
519,60683562,20208686
519,60683562,nan
,60683562,10011494
,60683638,ЭЛ704495
,60683638,ЭЛ724803
,60683638,ЭЛ912414
31,60683638,ЭЛ921418
31,60683638,ЭЛ926700
58,60683638,ЭЛ933541
58,60683638,ЭЛ950199
530,60683802,ЭЛ655702
530,60683802,ЭЛ660392
530,60683802,ЭЛ730405
544,60683802,ЭЛ735113
544,60683802,ЭЛ748536
31,60683802,ЭЛ877968
31,60683802,ЭЛ883012
,60683802,ЭЛ927475
,60683802,ЭЛ937495
41,60683802,ЭЛ957587
5,60683851,ЭЛ812095
5,60683851,ЭЛ817754
24,60683851,ЭЛ831110
24,60683851,ЭЛ840314
49,60683927,ЭЛ867820
49,60683927,ЭЛ882366
413,60684057,ЭЛ428718
413,60684057,ЭЛ451157
413,60684057,ЭЛ451820
5,60684057,ЭЛ789198
5,60684057,ЭЛ795701
526,60684404,ЭЛ746151
526,60684404,ЭЛ763789
58,60684412,ЭЛ957933
,60684479,ЭЛ445898
,60684479,ЭЛ478865
,60684479,ЭЛ513291
,60684479,ЭЛ527974
,60684479,ЭЛ592198
,60684479,ЭЛ608967
,60684479,ЭЛ622930
546,60684776,20227930
462,60684867,20028940
462,60684867,00428626
462,60684867,20057113
462,60684867,00428652
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,20084314
486,60684867,00428682
488,60684867,20107565
488,60684867,00428713
488,60684867,20134572
488,60684867,00428757
488,60684867,73194701
77,60685435,20361678
465,60685674,ЭЛ555495
465,60685674,ЭЛ564369
,60685674,ЭЛ577303
,60685674,ЭЛ597922
,60685674,ЭЛ729443
506,60685674,ЭЛ743312
506,60685674,ЭЛ757763
17,60685674,ЭЛ854446
17,60685674,ЭЛ863405
,60685864,27027729
,60685864,ЭЛ841080
24,60685864,ЭЛ863648
24,60685864,ЭЛ874061
49,60686326,ЭЛ896534
49,60686326,ЭЛ912060
34,60686433,20298024
34,60686433,10031531
5,60686516,ЭЛ840215
5,60686516,ЭЛ848283
24,60686516,ЭЛ855182
24,60686516,ЭЛ879809
,60686516,ЭЛ904291
465,60686557,ЭЛ628864
465,60686557,ЭЛ640820
,60686557,ЭЛ648975
,60686557,ЭЛ658540
,60686557,ЭЛ837824
56,60686557,ЭЛ863051
56,60686557,ЭЛ878647
519,60686565,20205671
519,60686565,10007999
,60686631,ЭЛ427696
,60686631,ЭЛ443274
5,60686631,ЭЛ800959
5,60686631,ЭЛ809817
5,60686631,ЭЛ837824
29,60686631,10287638
29,60686631,37354613
49,60686631,ЭЛ946725
49,60686631,ЭЛ963418
519,60686722,20217528
519,60686722,10012617
5,60687142,ЭЛ816011
5,60687142,ЭЛ823521
24,60687142,ЭЛ837404
24,60687142,ЭЛ847923
544,60687241,ЭЛ753680
544,60687241,ЭЛ763286
,60687241,ЭЛ805237
,60687241,ЭЛ822344
16,60687241,ЭЛ861414
16,60687241,ЭЛ894964
52,60687241,ЭЛ912894
52,60687241,ЭЛ959231
462,60687373,20022594
462,60687373,00469136
462,60687373,20046575
462,60687373,00428636
462,60687373,20072126
462,60687373,00428665
488,60687373,20094080
488,60687373,00428699
488,60687373,20116720
488,60687373,00428728
488,60687373,20150084
488,60687373,00428776
519,60687373,20174091
519,60687373,10001810
519,60687373,20202769
519,60687373,10007068
519,60687373,20234350
519,60687373,10014344
26,60687589,20287089
26,60687589,10027255
462,60687787,20025899
462,60687787,00428624
462,60687787,20053439
462,60687787,00428643
462,60687787,20075639
462,60687787,00428681
488,60687787,20107565
488,60687787,00428713
488,60687787,20132147
488,60687787,00428739
77,60687977,20353982
,60688033,ЭЛ653908
,60688033,ЭЛ665220
,60688033,ЭЛ668499
513,60688033,ЭЛ696862
513,60688033,ЭЛ733909
513,60688033,ЭЛ816183
,60688033,ЭЛ822530
,60688033,ЭЛ826689
487,60688181,20149818
487,60688181,00704944
538,60688181,ЭЛ746129
538,60688181,ЭЛ756161
538,60688181,ЭЛ799558
31,60688181,ЭЛ941412
31,60688181,ЭЛ950025
58,60688181,ЭЛ954891
58,60688181,ЭЛ968397
,60688330,ЭЛ426306
,60688330,ЭЛ441969
465,60688330,ЭЛ538513
465,60688330,ЭЛ546257
,60688330,ЭЛ555320
,60688330,ЭЛ579502
5,60688330,ЭЛ830513
5,60688330,ЭЛ836777
24,60688330,ЭЛ846301
24,60688330,ЭЛ859904
519,60688355,20208686
,60688546,ЭЛ414236
,60688546,ЭЛ447028
,60688546,ЭЛ470383
,60688546,ЭЛ480237
520,60688546,20164536
520,60688546,00705043
,60688546,ЭЛ730319
,60688546,ЭЛ753971
510,60688546,20233724
510,60688546,35248532
462,60688611,20022594
462,60688611,00428622
462,60688611,ЭЛ465132
,60688769,ЭЛ435066
,60688769,ЭЛ454960
,60688819,ЭЛ449594
,60688819,ЭЛ463755
,60688819,ЭЛ483713
,60688819,ЭЛ503567
,60688819,ЭЛ516172
465,60688819,ЭЛ619349
465,60688819,ЭЛ628978
465,60688819,ЭЛ636521
533,60688819,20159955
533,60688819,00021572
5,60688819,ЭЛ769834
5,60688819,ЭЛ776285
24,60688819,ЭЛ789796
24,60688819,ЭЛ797719
24,60688819,ЭЛ844719
57,60688819,20290196
57,60688819,10028335
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,20293835
11,60689619,nan
,60689767,nan
465,60689965,ЭЛ584316
465,60689965,ЭЛ602085
488,60689965,20136321
488,60689965,00428759
436,60690054,ЭЛ459896
436,60690054,ЭЛ483584
,60690054,ЭЛ485881
,60690054,ЭЛ873813
31,60690054,ЭЛ886643
31,60690054,ЭЛ894859
,60690104,nan
,60690104,ЭЛ450524
,60690104,20044283
459,60690112,20032735
459,60690112,00632601
478,60690112,20108129
478,60690112,34876587
478,60690112,20157959
478,60690112,34960374
515,60690112,20186181
515,60690112,35034337
515,60690112,ЭЛ756117
26,60690112,20252630
26,60690112,10020599
19,60690112,ЭЛ857735
19,60690112,ЭЛ878172
35,60690112,ЭЛ930130
35,60690112,ЭЛ964668
510,60690153,20172997
510,60690153,35019274
510,60690153,20224232
510,60690153,35175282
,60690153,nan
,60690153,ЭЛ970243
,60690161,ЭЛ480500
,60690161,ЭЛ487966
,60690161,ЭЛ500901
,60690161,ЭЛ882102
58,60690161,ЭЛ891974
58,60690161,ЭЛ900791
494,60690625,20119432
494,60690625,nan
413,60690765,ЭЛ421046
413,60690765,ЭЛ466486
409,60690765,ЭЛ493868
409,60690765,ЭЛ544104
471,60690765,ЭЛ567662
471,60690765,ЭЛ607692
477,60690765,ЭЛ644814
477,60690765,ЭЛ669548
531,60690765,20181787
531,60690765,35098232
531,60690765,ЭЛ814162
531,60690765,ЭЛ825887
531,60690765,ЭЛ851847
74,60690765,ЭЛ938085
413,60690963,ЭЛ435959
413,60690963,ЭЛ469735
491,60690971,20123056
491,60690971,00025184
525,60690971,20167170
544,60691003,ЭЛ680575
544,60691003,ЭЛ708829
5,60691003,ЭЛ774053
5,60691003,ЭЛ781619
462,60691607,20051149
462,60691607,00428646
431,60691607,ЭЛ534568
431,60691607,ЭЛ595581
519,60691607,20169698
519,60691607,10001240
519,60691607,20217518
519,60691607,10011108
19,60691607,ЭЛ795150
19,60691607,ЭЛ812421
26,60691607,20279295
26,60691607,10025580
46,60691607,20302946
46,60691607,10032086
40,60691607,20351715
431,60691714,ЭЛ472971
431,60691714,ЭЛ520706
431,60691714,ЭЛ598360
532,60691714,20132124
532,60691714,00703674
524,60691714,20166950
524,60691714,20000443
14,60691714,20238354
14,60691714,35138040
12,60691714,ЭЛ852224
12,60691714,ЭЛ898825
40,60691714,20333359
40,60691714,35350010
417,60691854,ЭЛ421617
417,60691854,ЭЛ458686
462,60691912,20030579
462,60691912,00428629
462,60691912,20059655
462,60691912,00428655
488,60691912,20090659
488,60691912,00428694
488,60691912,20112621
488,60691912,00428720
488,60691912,ЭЛ644095
533,60691912,20159955
533,60691912,00703767
533,60691912,ЭЛ727751
533,60691912,ЭЛ766370
533,60691912,ЭЛ809037
25,60691912,20269635
25,60691912,10027601
58,60691912,ЭЛ900523
58,60691912,ЭЛ924579
58,60691938,ЭЛ897489
58,60691938,ЭЛ905040
506,60692134,ЭЛ747067
506,60692134,ЭЛ767496
506,60692134,ЭЛ771330
487,60692340,20149818
487,60692340,00704945
487,60692340,ЭЛ726117
506,60692340,ЭЛ733655
506,60692340,ЭЛ752569
442,60692357,20028285
442,60692357,00662610
452,60692357,ЭЛ496360
452,60692357,ЭЛ525384
489,60692357,ЭЛ550014
489,60692357,ЭЛ578068
488,60692357,20136321
488,60692357,00428761
544,60692357,ЭЛ660665
544,60692357,ЭЛ663823
544,60692357,ЭЛ670074
544,60692357,ЭЛ680448
513,60692357,ЭЛ764920
513,60692357,ЭЛ787404
29,60692357,10287643
29,60692357,37359810
42,60692357,ЭЛ888367
42,60692357,ЭЛ971662
17,60692365,ЭЛ854446
17,60692365,ЭЛ863381
448,60692373,20054867
448,60692373,34767132
,60692373,nan
446,60692423,10229146
446,60692423,36832733
462,60692423,20061912
462,60692423,00428663
435,60692423,ЭЛ561026
435,60692423,ЭЛ655860
513,60692423,ЭЛ668148
513,60692423,ЭЛ700129
513,60692423,ЭЛ767469
17,60692423,ЭЛ780318
17,60692423,ЭЛ785191
29,60692423,10284029
29,60692423,37299613
29,60692423,nan
41,60692423,ЭЛ869463
41,60692423,ЭЛ882784
74,60692423,ЭЛ938016
433,60692456,20025456
433,60692456,34675408
,60692456,nan
5,60692456,ЭЛ767885
5,60692456,ЭЛ774998
24,60692456,ЭЛ782587
24,60692456,ЭЛ788453
24,60692456,ЭЛ885426
31,60692456,ЭЛ891945
31,60692456,ЭЛ900608
58,60692456,ЭЛ914428
58,60692456,ЭЛ926547
49,60692456,ЭЛ968592
519,60692878,20223687
519,60692878,10011756
532,60692886,20132124
532,60692886,00703716
538,60692886,ЭЛ679460
538,60692886,ЭЛ685579
14,60692886,20237416
14,60692886,35138041
13,60692886,ЭЛ848827
13,60692886,ЭЛ877064
77,60692886,20320776
77,60692886,10037219
77,60692886,20350628
31,60693058,ЭЛ886643
31,60693058,ЭЛ894859
415,60693140,ЭЛ418768
415,60693140,ЭЛ427729
415,60693140,ЭЛ436920
,60693140,ЭЛ466278
,60693140,ЭЛ476358
49,60693140,ЭЛ946725
49,60693140,ЭЛ963418
433,60693280,20050202
433,60693280,34730242
476,60693280,ЭЛ542920
476,60693280,ЭЛ601667
519,60693280,20163200
519,60693280,10001503
519,60693280,ЭЛ719284
519,60693280,ЭЛ744032
519,60693280,20224654
519,60693280,10011914
19,60693280,ЭЛ823975
19,60693280,ЭЛ844479
34,60693280,20291138
34,60693280,10028762
74,60693280,ЭЛ941999
439,60693314,20027062
439,60693314,00655312
439,60693314,ЭЛ603170
439,60693314,ЭЛ615131
439,60693314,35235438
50,60693314,ЭЛ890005
50,60693314,ЭЛ895620
414,60693363,20021549
414,60693363,34686250
414,60693363,20067742
414,60693363,34775657
414,60693363,ЭЛ554308
435,60693363,ЭЛ600348
514,60693363,ЭЛ664229
514,60693363,ЭЛ683331
531,60693363,20192128
531,60693363,35098233
531,60693363,ЭЛ814162
25,60693363,20269615
25,60693363,10023676
38,60693363,ЭЛ898601
433,60693462,20050209
433,60693462,34730243
478,60693462,20091594
478,60693462,34834262
476,60693462,ЭЛ616635
476,60693462,ЭЛ648417
515,60693462,20180643
515,60693462,35022777
515,60693462,ЭЛ756117
26,60693462,20253212
26,60693462,10020200
41,60693462,ЭЛ869463
41,60693462,ЭЛ882741
42,60693462,ЭЛ901503
42,60693462,ЭЛ961686
431,60693587,ЭЛ486227
431,60693587,ЭЛ526820
477,60693587,ЭЛ608058
477,60693587,ЭЛ644393
531,60693587,20167519
531,60693587,34986061
531,60693587,20193905
531,60693587,35108622
531,60693587,ЭЛ814162
25,60693587,20269615
25,60693587,10023676
39,60693587,ЭЛ898598
39,60693587,ЭЛ931256
46,60693587,20361848
446,60694023,10228954
446,60694023,36818535
462,60694023,20057113
462,60694023,00428650
478,60694023,20117536
478,60694023,34902032
478,60694023,20160786
478,60694023,34977801
14,60694023,20237350
14,60694023,35138042
13,60694023,ЭЛ825451
13,60694023,ЭЛ850647
46,60694023,20310550
46,60694023,10034719
47,60694023,20350783
77,60694171,20361678
433,60694239,20050193
433,60694239,34730244
476,60694239,ЭЛ542920
476,60694239,ЭЛ601667
519,60694239,20163200
519,60694239,10001503
519,60694239,20209312
519,60694239,10009511
25,60694239,20246441
25,60694239,10020356
25,60694239,20284741
25,60694239,10030960
77,60694239,20346858
414,60694577,20042871
414,60694577,34720775
414,60694577,ЭЛ502639
478,60694577,20097656
478,60694577,34838160
478,60694577,ЭЛ619644
488,60694577,20150084
488,60694577,00428776
519,60694577,20173638
519,60694577,10001872
519,60694577,ЭЛ731261
519,60694577,ЭЛ796008
25,60694577,20266741
25,60694577,10023341
41,60694577,ЭЛ877455
41,60694577,ЭЛ894038
76,60694577,20324020
76,60694577,20009274
462,60694882,20022594
462,60694882,00469136
462,60694882,20046575
462,60694882,00428638
462,60694882,20072131
462,60694882,00428670
488,60694882,20098362
